København,Borgm Christiansensg,41,etage:4 dør:th,2450
København,Amagerfælledvej,39,etage:st dør:th,2300
København,Blågårds Plads,9,etage:3 dør:th,2200
København,Borgergade,32,etage:4 dør:4,1300
København,Ahornsgade,20,etage:5 dør:tv,2200
København,H.C. Andersens Boul,46,etage:4,1553
Herlev,Hørkær,21A,etage:1 dør:1,2730
København,Amagerfælledvej,46,etage:5 dør:13,2300
København,Borups Allé,245,etage:2 dør:th,2400
København,Baggesensgade,14A,etage:2 dør:th,2200
København,Amagerfælledvej,24,etage:st dør:tv,2300
København,Amagerbrogade,127,etage:1 dør:tv,2300
København,Bechgaardsgade,14,etage:st dør:tv,2100
København,Blågårdsgade,2,etage:3 dør:tv,2200
København,Borgergade,40,etage:5 dør:th,1300
København,Arkaderne,32,etage:st dør:mf,2700
København,Bredgade,12,etage:st,1260
København,Blegdamsvej,74A,etage:2 dør:th,2100
København,Bogholder Allé,66,etage:1 dør:tv,2720
København,Bangsbovej,73,etage:1 dør:th,2720
København,Bobakken,23,etage:st dør:tv,2720
København,Bragesgade,8A,etage:1,2200
Odense,Guldstjernen Havekol,8,,5220
Sønderborg,Martin Nyrops Plads,29,etage:st dør:1,6400
København,Blåmunkevej,35,etage:st dør:th,2400
København,Birkedommervej,33,etage:2,2400
København,Axel Heides Gade,28,etage:4 dør:tv,2300
København,Borgbjergsvej,3,etage:st dør:tv,2450
København,Sibeliusgade,7,etage:2 dør:tv,2100
København,Bohlendachvej,2B,etage:kl,1437
København,Banebrinken,81,etage:st dør:tv,2400
København,Blågårdsgade,35,etage:kl dør:tv,2200
København,Blankavej,7,etage:4 dør:th,2500
København,Arildsgård,12,etage:1 dør:tv,2700
København,Baldersgade,8,,2200
København,Ballumgade,1,etage:4 dør:th,1753
København,Brigadegården,3,etage:5 dør:tv,2300
København,Arildsgård,15,etage:2 dør:tv,2700
København,Borgbjergsvej,26,etage:st dør:th,2450
København,Amagerbrogade,268,etage:7 dør:d4,2300
København,Amagerfælledvej,14,etage:1 dør:th,2300
København,Bartholinsgade,6P,etage:st dør:th,1356
København,Absalonsgade,28,etage:st,1658
Aarhus,Kalmargade,40B,etage:2 dør:7,8200
København,Bregnerødgade,21,etage:2 dør:tv,2200
København,Alléen,5,etage:1 dør:209,2200
Ringkøbing-Skjern,Syrenvej,115,,6900
København,Amagerbrogade,139,etage:st,2300
København,Asger Rygs Gade,10,etage:2 dør:tv,1727
København,Bergthorasgade,48,etage:1 dør:tv,2300
København,Amaliegade,14,etage:2,1256
Skanderborg,Krokusvej,1,,8660
København,Bogtrykkervej,18,etage:4 dør:tv,2400
København,Blegdamsvej,86,etage:st dør:1,2100
København,Blegdamsvej,3A,etage:st,2200
København,Borgmester Jensens A,25C,etage:2 dør:1,2100
København,Bjergstedvej,5B,,2700
København,Baggesensgade,15,etage:2 dør:tv,2200
København,H.C. Andersens Boul,42,etage:st dør:tv,1553
København,Bolandsvej,16,etage:1 dør:tv,2100
København,Anker Heegaards Gade,5,etage:4 dør:th,1572
Holstebro,Danmarksgade,25,,7500
København,Ahornsgade,14,etage:3 dør:tv,2200
København,Bredgade,76A,etage:1,1260
København,Borrebyvej,46,,2700
København,Brigadevej,12A,etage:st,2300
København,Alsgade,7,etage:st dør:tv,1764
København,Allersgade,1,etage:3 dør:th,2200
København,Sigynsgade,2,etage:st dør:tv,2200
København,Teglholmsgade,36,etage:4 dør:2,2450
København,Amagerbrogade,201,etage:4 dør:th,2300
København,Teglholmsgade,36,etage:3 dør:12,2450
København,Bremensgade,31,etage:2 dør:tv,2300
København,Balders Plads,3,etage:1 dør:tv,2200
København,Amerika Plads,7,etage:2,2100
København,Astersvej,5,,2700
København,Bredgade,29,etage:2,1260
Herning,Solvænget,6,,7480
København,Blankavej,31,etage:4 dør:th,2500
København,Alsgade,4,etage:2 dør:th,1764
Roskilde,Langehøjen,21,,4000
København,Amagerfælledvej,15,etage:5 dør:tv,2300
København,Blegdamsvej,14E,etage:3 dør:35,2200
København,Bispebjerg Bakke,7,etage:3 dør:305,2400
København,Baldersgade,20,etage:1,2200
København,Bragesgade,31,etage:4 dør:th,2200
København,Brigadegården,4,etage:1 dør:th,2300
København,Amerika Plads,8,etage:3 dør:tv,2100
København,Bergthorasgade,17,etage:5 dør:1,2300
København,Amagerbrogade,28,etage:kl dør:1,2300
København,Amagerbrogade,123,etage:kl,2300
Thisted,Thylandsgade,4D,etage:st,7755
Ringkøbing-Skjern,Søparken,54,,6880
København,Birketinget,2A,etage:3 dør:134,2300
København,Lindgreens Allé,5A,,2300
Furesø,Sergentvænget,5,,3520
Ishøj,Baldershøj,36H,,2635
København,Arildsgård,13,,2700
København,Faste Batteri Vej,102,etage:5 dør:tv,2300
København,Amager Boulevard,116,etage:5 dør:th,2300
København,Bergthorasgade,2,etage:st dør:tv,2300
København,Ahlmannsgade,1,etage:4 dør:th,2200
Mariagerfjord,Hesselholt Skovhuse,39,,9510
København,Ahornsgade,6B,etage:4,2200
København,Belgiensgade,3,etage:st,2300
København,Bragesgade,16,etage:4 dør:tv,2200
København,Amager Strandvej,1,,2300
Aarhus,Gøteborg Allé,5N,etage:1 dør:36,8200
København,H.C. Andersens Boul,40A,etage:st dør:th,1553
København,Asger Rygs Gade,18,etage:2 dør:tv,1727
København,Borgergade,30,etage:5 dør:3,1300
København,Amagerbrogade,291,etage:3 dør:th,2300
Skanderborg,Tårnfalkebakken,58,etage:1 dør:th,8660
Aalborg,Marshalls Alle,5,etage:4 dør:1,9220
København,Broagergade,6,etage:2 dør:th,1672
København,Augustagade,5,etage:1 dør:tv,2300
København,Askøgade,6,etage:st dør:tv,2100
København,Amaliegade,32,etage:5,1256
København,Bispeparken,4,etage:st dør:th,2400
København,Amerika Plads,3A,etage:8,2100
Høje-Taastrup,Lindehaven,115,etage:1 dør:5,2630
København,Borgergade,6,etage:6,1300
København,Banefløjen,11,etage:1 dør:th,2700
København,Bredgade,35B,etage:3,1260
Fredericia,Kongensstræde,106,etage:1 dør:3,7000
København,Bispebjerg Parkallé,90,,2400
København,B. Thorvaldsens Pl,2,,1213
København,Bornholmsgade,4,etage:2 dør:mf,1266
Roskilde,Trekroner Centervej,79,etage:1 dør:2,4000
København,Amagerbrogade,143,,2300
København,Amagerbrogade,96B,etage:1,2300
København,Artillerivej,114,etage:kl dør:15,2300
København,Astrupvej,26,,2700
København,Amalie Skrams Allé,20,,2500
København,Sibeliusgade,11,etage:2 dør:th,2100
Sønderborg,Havdalsvej,27,,6400
København,Borups Allé,272,etage:3 dør:th,2400
København,Bredgade,54,etage:3,1260
Lejre,Brobjergvej,19,,4060
København,Blågårds Plads,29,etage:2 dør:tv,2200
København,Bechgaardsgade,9,,2100
København,Amerikavej,13,etage:st dør:tv,1756
Herning,Tulipanhaven,34,,7400
København,Amagerbrogade,190,etage:st dør:tv,2300
København,Bremensgade,32,etage:st dør:tv,2300
København,Bjelkes Allé,26,etage:3 dør:65,2200
Gladsaxe,Hf. Voldly,108,,2860
København,Bergthorasgade,49,etage:2 dør:th,2300
Hillerød,Rådhusstræde,32,etage:2,3400
København,Amagerbrogade,260,etage:1 dør:th,2300
København,Bremensgade,58,etage:4 dør:tv,2300
København,Blågårdsgade,42,etage:2 dør:th,2200
København,Borgbjergsvej,31,etage:3 dør:th,2450
København,Bellmansgade,19,etage:4 dør:th,2100
Aarhus,Bakke Allé,15P,,8230
København,Backersvej,118,etage:2 dør:th,2300
København,Amagerbrogade,98,etage:3 dør:th,2300
København,Bernstorffsgade,17,etage:3,1577
Odense,Skibhusvej,226B,,5000
København,Alsgade,12,etage:1 dør:tv,1764
Herlev,Hørkær,23,etage:5 dør:11,2730
Rebild,Linde Alle,4,,9530
København,Amagerbrogade,95,etage:st dør:tv,2300
København,Amagerbrogade,249,etage:2 dør:tv,2300
København,Amerika Plads,8,etage:st dør:tv,2100
København,Amagerfælledvej,50A,etage:3 dør:316,2300
København,Asminderødgade,1,etage:2 dør:th,2200
København,H.C. Andersens Boul,18,,1553
København,Bredgade,25A,etage:1 dør:th,1260
København,Amerika Plads,3C,etage:9,2100
København,Amagerfælledvej,75,etage:1 dør:tv,2300
København,Amagerbrogade,107,etage:3 dør:tv,2300
København,Birkedommervej,75,etage:st dør:tv,2400
København,Baldersgade,55,etage:4 dør:tv,2200
København,Augustagade,33,etage:st,2300
København,Borgerbo,7,etage:4 dør:th,2300
København,Augustagade,29,etage:3 dør:tv,2300
København,Agnes Henningsens V,1,etage:2 dør:304,2200
København,Arne Jacobsens Allé,22,etage:1 dør:th,2300
København,A.F. Beyers Vej,8,etage:3 dør:th,2720
København,Blankavej,7,etage:st dør:tv,2500
København,Birketinget,2D,etage:5 dør:452,2300
København,Amagerfælledvej,13,etage:2 dør:th,2300
København,Borups Allé,21,etage:st dør:tv,2200
København,Sigynsgade,24,etage:2 dør:tv,2200
København,Bispeparken,37,etage:3 dør:th,2400
Glostrup,Vængedalen,903,,2600
København,Backersvej,88,etage:2 dør:th,2300
København,Bremensgade,18,etage:st dør:tv,2300
København,Asger Rygs Gade,11,etage:2 dør:th,1727
København,Bogtrykkervej,27,etage:1 dør:tv,2400
Rudersdal,Højbovej,7A,,3460
København,Borups Allé,13,etage:2 dør:th,2200
København,Bellahøjvej,124,etage:st dør:th,2720
København,Brigadevej,50,etage:4 dør:515,2300
København,Bispebjerg Parkallé,22,etage:2 dør:203,2400
København,Bramslykkevej,17,etage:2 dør:th,2500
København,Pladehals Allé,13,etage:4 dør:tv,2450
København,Asminderødgade,11,etage:3 dør:tv,2200
København,Borgmester Jensens A,5,etage:5 dør:3,2100
København,Bremensgade,29,,2300
København,C.J. Brandts Vej,3,etage:st dør:tv,2400
København,Bevtoftgade,3,etage:st,1736
København,Agnes Henningsens V,7,etage:1 dør:258,2200
København,Bodenhoffs Plads,16,etage:2,1430
København,Borups Allé,25,etage:3 dør:th,2200
Norddjurs,Fælleskær,44,,8500
København,Agnes Henningsens V,3,etage:2 dør:319,2200
København,Bogtrykkervej,47,etage:1 dør:th,2400
København,Amagerbrogade,111,etage:1 dør:tv,2300
København,Amagerfælledvej,6,etage:5 dør:tv,2300
København,B. Thorvaldsens Pl,2,etage:1,1213
Furesø,Korpsvænget,12,,3520
Bornholm,Gudhjemvej,111C,,3760
København,Amagerbrogade,150,etage:5 dør:9,2300
København,Blankavej,25,etage:3 dør:tv,2500
København,Ansgars Allé,7,,2500
Solrød,Fåreager,18,,2680
København,Borthigsgade,18,etage:3 dør:th,2100
København,Bellahøjvej,132,etage:st dør:tv,2720
København,Amagerbrogade,28,etage:st dør:1,2300
København,Ahornsgade,20,etage:4 dør:tv,2200
København,Bohrsgade,16,etage:3 dør:tv,1799
Sorø,Assentorpvej,145,,4295
København,Bekkersgård Vænge,6,etage:st dør:tv,2500
København,Blommehaven,41,,2500
København,Ahornsgade,23,etage:3 dør:th,2200
Horsens,Bjørnshave,10,,8700
Horsens,Søvænget,2,,8700
København,Arnesvej,2,etage:1 dør:tv,2700
Lejre,Hyllegårdsvej,13,,4330
København,Amagerfælledvej,123,etage:3 dør:mf,2300
Helsingør,Falkenbergvej,30B,etage:st dør:13,3140
Odense,Bågø Havekoloni,133,,5000
Holbæk,Mørkøvvej,18A,,4440
København,Tagensvej,129,etage:3 dør:43,2200
København,Andreas Bjørns Gade,9,etage:4 dør:th,1428
København,Adelgade,1,etage:5 dør:52,1304
Frederikssund,Manderupvej,5D,,3550
Hillerød,Slangerupgade,78,,3400
København,Boyesgade,5B,etage:3 dør:tv,1622
København,Amagerbrogade,145,,2300
Odense,Gyldenhusvej,129,etage:1,5260
København,Alléen,2,etage:2 dør:302,2200
Viborg,Vestergade,10D,,8800
København,Bjelkes Allé,12,etage:3 dør:1,2200
København,Amalie Skrams Allé,29,,2500
København,Bonderosestien,141,,2300
København,Hf. Vestereng,102,,2300
København,Bramslykkevej,29,etage:2 dør:tv,2500
København,H.C. Andersens Boul,4,etage:5,1553
Rebild,Høje Støvring,164,,9530
København,Bogtrykkervej,3,etage:3 dør:th,2400
København,Blankavej,31,etage:1 dør:tv,2500
København,Arresøgade,5,etage:1 dør:tv,2200
København,Astrupvej,6,,2700
København,Arkonagade,8,etage:4 dør:tv,1726
København,Badstuestræde,9,etage:1 dør:1,1209
København,Amagerbrogade,31,etage:5 dør:th,2300
København,Bergthorasgade,39,etage:st dør:th,2300
København,Beatevej,25,etage:1 dør:th,2500
København,Borups Allé,240,etage:2 dør:tv,2400
Fredericia,Randalhaven,1,,7000
København,Arildsgård,21,etage:1 dør:tv,2700
Ishøj,Tjørnelunden,2B,,2635
København,Banebrinken,83,etage:st dør:th,2400
Aarhus,Passagen,2,etage:3,8000
København,Bakkevej,38,,2400
Herning,Engholm Søpark,84,,7400
København,Amaliegade,18C,etage:1 dør:th,1256
København,Alléen,1,etage:st dør:106,2200
København,Blegdamsvej,92,etage:1 dør:tv,2100
København,Baldersgade,44,etage:3 dør:tv,2200
Kolding,Skadevej,10,,6000
København,Balders Plads,1,,2200
København,Alsgade,15,etage:2 dør:208,1764
København,Bispeparken,26,etage:st dør:tv,2400
Ballerup,Avnøvej,44,,2740
København,Bjergvænget,20,etage:1 dør:tv,2400
København,Bomhusvej,12,etage:3 dør:th,2100
København,Borups Allé,249A,etage:st dør:tv,2400
København,Blegdamsvej,34,etage:4 dør:th,2200
København,Belgiensgade,1A,etage:st,2300
Skanderborg,Pr Christians Vænge,151,,8660
Assens,Østergade,7B, dør:2,5492
København,Amagerfælledvej,101,,2300
Holbæk,Hf. Fælledparken,37,,4300
København,Bratskovvej,1A,etage:1 dør:tv,2720
København,Amagerfælledvej,46,etage:5 dør:24,2300
København,Brohusgade,12,etage:3 dør:tv,2200
København,Alsgade,15,etage:3 dør:307,1764
København,Asylgade,4,etage:st dør:tv,1064
København,Amagerfælledvej,13,etage:5 dør:tv,2300
Holbæk,Ingrid Marievej,5,,4420
Aabenraa,Tinglevvej,54,,6200
København,Arildsgård,24,etage:st dør:tv,2700
Esbjerg,Damparken,74,,6760
København,Bremensgade,3,etage:2 dør:tv,2300
København,Beethovensvej,7,etage:2 dør:tv,2450
København,Blekingegade,4,etage:1 dør:th,2300
København,Birkedommervej,37,etage:1 dør:th,2400
København,Amagerbrogade,78,,2300
København,Bredgade,65A,etage:st dør:th,1260
København,Backersvej,97,etage:2 dør:mf,2300
København,Bergthorasgade,14,etage:4 dør:th,2300
København,Bogholder Allé,72,etage:1 dør:th,2720
Høje-Taastrup,Lindehaven,115,etage:1 dør:13,2630
København,Borgm Christiansensg,30,etage:1 dør:tv,2450
København,Adelgade,50,etage:4 dør:tv,1304
København,Blåmunkevej,39,etage:2 dør:th,2400
København,Artillerivej,152,etage:3 dør:th,2300
Rebild,Rådyret,66,,9530
København,Absalonsgade,21B,etage:1 dør:th,1658
København,A.F. Beyers Vej,16A,etage:1 dør:tv,2720
Vejen,Skodborg Møllegade,1H,,6630
København,Halldór Laxness Vej,6,etage:2 dør:tv,2300
København,Amagerfælledvej,30,etage:2 dør:th,2300
København,Baldersgade,70,etage:1 dør:tv,2200
København,Sigynsgade,5,etage:4 dør:th,2200
København,Bergthorasgade,32,etage:1 dør:th,2300
København,Bernstorffsgade,34,etage:st,1577
København,Augustagade,12,etage:st dør:tv,2300
København,Absalonsgade,43,etage:st dør:tv,1658
København,Asger Rygs Gade,3,etage:1 dør:th,1727
Holbæk,Elmegården,54,,4450
København,Baggesensgade,37,etage:4,2200
Køge,Torvebyen,33,etage:2 dør:tv,4600
København,Borgmester Jensens A,27D,etage:3 dør:tv,2100
København,Blegdamsvej,3B,etage:st,2200
København,Blågårdsgade,15A,etage:5 dør:th,2200
København,Bernstorffsgade,25,etage:4 dør:th,1577
København,Borgbjergsvej,5,etage:2 dør:th,2450
København,Sibeliusgade,3,etage:1 dør:th,2100
København,Brigadevej,50,etage:4 dør:535,2300
København,Asminderødgade,8,etage:st dør:th,2200
København,Bernstorffsgade,22,etage:2,1577
Randers,Benzonvej,8,,8930
København,Absalonsgade,34,etage:1 dør:th,1658
København,Bangertsgade,14,etage:st dør:tv,2200
København,Bellahøjvej,135,etage:2 dør:tv,2720
Herning,Vestre Søvej,4A,,7451
København,Blegdamsvej,88,etage:3 dør:th,2100
København,Arkonagade,10,etage:2 dør:th,1726
København,Bispebjerg Bakke,18L,etage:st dør:tv,2400
København,Amager Boulevard,101,etage:2 dør:24,2300
København,Brigadevej,28A,etage:2 dør:th,2300
Frederiksberg,Peter Bangs Vej,7A,etage:1 dør:13,2000
København,Bispebjergvej,51,etage:st dør:tv,2400
København,Blegdamsvej,116,etage:1 dør:tv,2100
København,Birkedommervej,3,etage:4 dør:tv,2400
Varde,Lundvej,130S,,6800
København,Arne Jacobsens Allé,15,etage:2 dør:tv,2300
København,Bremensgade,3,etage:4 dør:th,2300
København,Bobakken,11,etage:1 dør:th,2720
København,Bellahøjvej,117,etage:st dør:tv,2720
Silkeborg,Balle Bygade,5,,8600
København,Teglholmsgade,36,etage:6 dør:11,2450
København,Bellahøjvej,140,etage:2 dør:th,2720
København,Asger Rygs Gade,16,etage:st,1727
København,Brigadevej,50,etage:4 dør:525,2300
Aarhus,Egå Marina,822,,8250
København,Bispeparken,3,etage:4 dør:th,2400
Aarhus,Kaløvig Bådehavn,658,,8541
København,Amagerbrogade,72,,2300
Aabenraa,Øster Hessel,26,,6200
Hedensted,Horsensvej,29C,etage:1 dør:th,8722
København,Amerika Plads,4A,etage:st,2100
København,Bellahøjvej,164,etage:1 dør:tv,2720
København,Baldersgade,20,etage:2,2200
København,Blankavej,35,etage:2 dør:tv,2500
Roskilde,Trekroner Centervej,79B,,4000
København,Absalonsgade,46,etage:3 dør:th,1658
København,Bremensgade,24,etage:3 dør:th,2300
Hørsholm,Fagerhøjvænge,3B,,2950
København,Bremensgade,65,etage:st dør:tv,2300
København,Bellahøjvej,148,etage:st dør:th,2720
København,Amagerbrogade,79,etage:2 dør:tv,2300
København,Bredahlsvej,17,etage:1 dør:th,2500
København,Brigadevej,50,etage:3 dør:421,2300
København,Amerikavej,16,etage:st dør:th,1756
København,Amagerbrogade,175,etage:kl dør:54,2300
København,Amagerbrogade,150,etage:1,2300
København,Banebrinken,101,etage:2 dør:89,2400
Holbæk,Amtmandsvej,6A,,4300
København,Bellahøjvej,132,etage:2 dør:tv,2720
København,Bispeparken,5,etage:st dør:th,2400
København,Bispebjerg Bakke,13,,2400
København,Bregnerødgade,20,etage:3 dør:tv,2200
København,Amagerbrogade,176,etage:2 dør:th,2300
København,Birkedommervej,67,etage:1 dør:th,2400
København,Amagerbrogade,236,etage:3 dør:tv,2300
København,Amagerfælledvej,15,etage:st dør:tv,2300
Aarhus,Drosbjerg,17,,8260
København,Amagerfælledvej,43,etage:st dør:tv,2300
København,Allersgade,14,etage:st,2200
København,Abildgaardsgade,34,,2100
Herlev,Sortemosevej,1D,,2730
København,Blågårdsgade,57,,2200
København,Blågårds Plads,10,etage:4 dør:th,2200
København,Borups Allé,234,etage:1 dør:th,2400
København,Bellmansgade,13,etage:st dør:tv,2100
København,Bispebjerg Bakke,5,etage:2 dør:213,2400
København,Bremerholm,1A,etage:3,1069
København,Bergthorasgade,30,etage:st dør:th,2300
Aarhus,Åparken,5,etage:1 dør:10,8000
København,Agnes Henningsens V,7,etage:1 dør:255,2200
København,Århusgade,163,,2150
København,Amagerbrogade,262,etage:1,2300
København,Sigynsgade,66,etage:3 dør:th,2200
Aarhus,Brassøvej,16,etage:2 dør:th,8240
København,Birketinget,2F,etage:1 dør:613,2300
Nordfyns,Grusgyden,55A,,5450
København,Bergthorasgade,9,etage:1 dør:tv,2300
København,Borups Allé,9,etage:1 dør:tv,2200
København,Bispebjergvej,65,etage:1 dør:th,2400
København,Bramslykkevej,43,etage:1,2500
København,Amagerbrogade,185,etage:2 dør:th,2300
København,Amagerbrogade,119,,2300
Vejle,Spurvestien,1,,7100
Aalborg,Vagtelvej,11,,9370
København,Bredgade,65,,1260
København,Annebergvej,5,etage:2 dør:th,2700
København,Amagerfælledvej,113,etage:4 dør:tv,2300
København,Amagerbrogade,295,etage:st dør:tv,2300
København,Angelgade,7,etage:4 dør:tv,1765
Gladsaxe,Brudelysvej,20,,2880
København,Skindergade,44A,etage:3,1159
København,Bergthorasgade,30,etage:4 dør:tv,2300
København,Aldersrogade,6F,,2100
København,Borgbjergsvej,44,etage:2 dør:th,2450
København,Borgskrivervej,7,etage:2 dør:th,2400
København,Bregnerødgade,19,etage:1 dør:th,2200
Odense,Lilletoften Havekolo,205,,5260
Vordingborg,Platanvej,41Y,,4780
København,Banevolden,46,,2500
København,Blågårds Plads,12,etage:2 dør:th,2200
København,Amager Boulevard,129,etage:3 dør:th,2300
Glostrup,Kærmindevej,6A,,2600
København,Nyhavn,11B,etage:st,1051
København,Artillerivej,70,etage:1 dør:tv,2300
Bornholm,Fælleshåb,44,,3700
Lemvig,Havtoften,6,,7620
København,Borgergade,34,etage:st dør:th,1300
København,Brobergsgade,16,etage:4 dør:th,1427
København,Blegdamsvej,29A,etage:3 dør:403,2100
København,Bispeparken,32,etage:st dør:tv,2400
København,Adelgade,13,etage:6,1304
Ballerup,Hyldebær Alle,53,,2750
København,Amager Strandvej,178,,2300
København,Edvard Thomsens Vej,2A,etage:10 dør:4,2300
København,Absalonsgade,35,etage:2 dør:211,1658
København,Augustagade,16,etage:st dør:th,2300
København,Amagerfælledvej,115,etage:3 dør:th,2300
København,Berggreensgade,30,etage:1,2100
København,Borgergade,21,etage:1 dør:th,1300
København,Amager Strandvej,110,,2300
Roskilde,Skademosen,94,,4000
Randers,Fabersvej,47,,8900
Brønderslev,Søndergade,48K,,9320
København,Borgergade,34,etage:1 dør:th,1300
København,Borgbjergsvej,14,etage:1 dør:tv,2450
København,Bispeparken,23,etage:3 dør:th,2400
København,Badensgade,9,etage:1,2300
København,Arne Jacobsens Allé,17,etage:st dør:tv,2300
København,Amagerfælledvej,20,etage:4 dør:tv,2300
Sønderborg,Påkjær Vænge,7,,6400
København,Hf. Husumhave,28,,2700
København,Bispebjerg Bakke,22E,etage:st dør:tv,2400
København,Bispeparken,18,etage:3 dør:tv,2400
Skive,Rosenbakken,2A,,7800
København,Amerika Plads,3A,etage:5 dør:mf,2100
København,Borups Allé,188,etage:2 dør:tv,2400
København,Banebrinken,95,etage:1 dør:39,2400
København,Bispebjerg Parkallé,46,,2400
København,Borgmester Jensens A,2,etage:st dør:th,2100
København,Amagerfælledvej,135A,etage:st,2300
København,Banebrinken,75,etage:st dør:tv,2400
København,Birketinget,16,etage:4 dør:5,2300
København,Bellmansgade,20,etage:2 dør:tv,2100
Vejle,Engumvej,83A,,7120
København,Amalie Skrams Allé,12,,2500
København,Baldersgade,45,etage:3 dør:tv,2200
Silkeborg,Toldbodgade,12G,,8600
København,Bartholinsgade,9,etage:1 dør:th,1356
København,Sigynsgade,2,etage:1 dør:tv,2200
København,Andreas Bjørns Gade,1,etage:1 dør:th,1428
København,Borups Allé,17,etage:1 dør:tv,2200
København,Bispebjerg Bakke,18L,etage:st dør:th,2400
København,Amagerbrogade,87,etage:3 dør:tv,2300
Aabenraa,Langebro,36B,,6200
København,Admiralgade,19A,etage:st,1066
København,Baggesensgade,11A,etage:1 dør:tv,2200
København,Bogensegade,11,etage:4 dør:th,2100
København,Amager Boulevard,124,etage:2 dør:tv,2300
København,Birkedommervej,79,etage:2 dør:tv,2400
København,Bellahøjvej,40B,etage:4 dør:th,2700
Ærø,Egholm,18,,5960
København,Bremensgade,46,etage:st dør:tv,2300
København,Augustagade,11,etage:4 dør:tv,2300
Randers,Skovlund,33,,8940
København,Baldersgade,55,etage:st dør:tv,2200
København,Bjelkes Allé,26,etage:2 dør:59,2200
København,Bavnevangen,22,,2700
København,Anker Heegaards Gade,2,etage:4 dør:th,1572
København,Amagerbrogade,9B,etage:4 dør:th,2300
København,Beethovensvej,3,,2450
København,Sibeliusgade,7,etage:3 dør:th,2100
København,Bjelkes Allé,29,etage:5 dør:th,2200
Odder,Hou Strandpark,84,,8300
København,Apollovej,14,etage:1,2720
Rødovre,Islevbrovej,41,,2610
Varde,Vesterhavsparken,8,,6857
København,Blegdamsvej,12A,etage:1 dør:tv,2200
København,Amagerbrogade,175,etage:2 dør:211,2300
København,Blegdamsvej,94,etage:st dør:th,2100
København,Banefløjen,9,etage:3 dør:th,2700
København,Blankavej,39,etage:4 dør:th,2500
København,Amagerfælledvej,25,etage:5 dør:th,2300
København,Borgmester Jensens A,31D,etage:1 dør:2,2100
København,Amagerbrogade,167,etage:3 dør:tv,2300
København,Bredgade,30,etage:kl dør:tv,1260
København,Blegdamsvej,29A,etage:1 dør:203,2100
København,Sigynsgade,49,etage:1 dør:th,2200
København,Bragesgade,26D,etage:1,2200
København,Banebrinken,95,etage:3 dør:47,2400
København,Bratskovvej,21,,2720
København,Amagerfælledvej,81,etage:4 dør:tv,2300
København,Brofogedvej,2,etage:3 dør:302,2400
København,Bispebjergvej,41,etage:st dør:th,2400
København,Borups Allé,244,etage:2 dør:th,2400
Gladsaxe,Hf. 4. Juli,133,,2880
København,Bechgaardsgade,7,etage:st,2100
København,Amagerfælledvej,8,etage:5 dør:th,2300
København,Asger Rygs Gade,11,etage:3 dør:th,1727
København,Borgmester Jensens A,5,etage:4 dør:tv,2100
København,Amagerbrogade,149,etage:2 dør:tv,2300
Ringsted,Letsborgvej,54,,4100
Randers,Kaskelotten,24,etage:1 dør:th,8960
Fanø,Kallesbjergvej,38B,,6720
København,Blegdamsvej,118,etage:6 dør:37,2100
København,Birkegade,9A,etage:4,2200
København,Glostervej,8,,2500
København,Australiensvej,23,etage:4 dør:tv,2100
København,Artillerivej,118,etage:kl dør:37,2300
Holbæk,Uhrbjerggaard,21,,4520
København,Amagerbrogade,50,etage:3 dør:tv,2300
København,Bramslykkevej,22,etage:2 dør:th,2500
København,Amagerfælledvej,119,etage:4 dør:mf,2300
København,Amagertorv,29,etage:kl,1160
Aarhus,Ceresbyen,9C,etage:5 dør:4,8000
København,Aggersvoldvej,3B,etage:3,2700
Høje-Taastrup,Lindehaven,115,etage:2 dør:1,2630
København,Banegårdspladsen,1,,1570
København,Bispeparken,14,etage:3 dør:th,2400
København,Birkegade,1,etage:st dør:tv,2200
København,Bogholder Allé,70,etage:3 dør:th,2720
København,Beatevej,20,etage:1 dør:th,2500
Aalborg,Tvedens Alle,77B,,9381
Aalborg,Tinbergens Alle,11,,9260
København,Bergthorasgade,45,etage:2,2300
København,Borgmester Jensens A,19A,etage:1 dør:3,2100
København,Agerlandsvej,47,,2300
København,Bekkersgård Vænge,28,etage:2 dør:th,2500
København,Banevolden,34,etage:5,2500
København,Bjergvænget,17,etage:st dør:th,2400
København,Borgbjergsvej,8,etage:1 dør:th,2450
København,Strandlodsvej,11K,etage:st dør:mf,2300
København,Admiralgade,22,etage:kl dør:tv,1066
Assens,Østergade,7B, dør:7,5492
København,Amagerbrogade,55,etage:3 dør:tv,2300
København,Borups Plads,7,etage:3,2200
København,Andreas Bjørns Gade,9,etage:3 dør:tv,1428
København,Bremensgade,42,etage:1 dør:th,2300
København,Agnes Henningsens V,7,etage:st dør:109,2200
København,Bispebjerg Bakke,1,etage:4 dør:402,2400
København,Borgbjergsvej,24,etage:1 dør:th,2450
København,Amerika Plads,26B,etage:4 dør:3,2100
København,Amagerbrogade,159,etage:4 dør:th,2300
København,Borthigsgade,20,etage:2 dør:th,2100
København,Amagerfælledvej,3,etage:5 dør:th,2300
København,Augustagade,13,etage:2 dør:th,2300
København,Adelgade,47,etage:2 dør:tv,1304
København,Amaliegade,41,etage:1 dør:tv,1256
Skanderborg,Nørregårds Alle,116,,8362
København,Amagerbrogade,101,etage:3,2300
København,Arkonagade,10,etage:4 dør:th,1726
København,Amagerfælledvej,50A,etage:4 dør:403,2300
